article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
4179106,From London to Sydney in Twenty-nine Days.,9,"Northern Territory Times and Gazette (Darwin, NT : 1873 - 1927)",3,1897-10-29,Article,195,N,0,http://nla.gov.au/nla.news-article4179106,http://trove.nla.gov.au/newspaper/page/825410
73727047,"TO LONDON IN EIGHT DAYS. Sydney, September 5.",34,"The Advertiser (Adelaide, SA : 1889 - 1931)",16,1928-09-06,Article,56,N,0,http://nla.gov.au/nla.news-article73727047,http://trove.nla.gov.au/newspaper/page/7279330
51016301,LONDON TO SYDNEY IN FOUR DAYS. AIRCRAFTMAN'S CONFIDENCE.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",6 S,1919-01-08,Article,56,N,0,http://nla.gov.au/nla.news-article51016301,http://trove.nla.gov.au/newspaper/page/3170167
192349242,"IN 27 DAYS London to Sydney, via Canada",1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",2,1931-05-15,Article,102,N,0,http://nla.gov.au/nla.news-article192349242,http://trove.nla.gov.au/newspaper/page/21658709
125042422,LONDON TO SYDNEY IN TWENTY-NINE DAYS.,377,"Queensland Times, Ipswich Herald and General Advertiser (Qld. : 1861 - 1908)",4,1897-10-05,Article,120,N,0,http://nla.gov.au/nla.news-article125042422,http://trove.nla.gov.au/newspaper/page/10147345
132340469,"CABLE FROM LONDON. Received Fourteen Days' Notice. Sydney, Tuesday.",188,The Dubbo Liberal and Macquarie Advocate (NSW : 1894 - 1954),4,1928-05-22,Article,53,N,0,http://nla.gov.au/nla.news-article132340469,http://trove.nla.gov.au/newspaper/page/15000285
170455698,LONDON TO SYDNEY AIR MAIL. IN SIX DAYS.,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",4,1930-09-30,Article,104,N,0,http://nla.gov.au/nla.news-article170455698,http://trove.nla.gov.au/newspaper/page/18769843
117012578,"SEVEN DAYS LESS. BRISBANE TO LONDON. SYDNEY, June 29.",378,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",8 S,1927-06-21,Article,49,N,0,http://nla.gov.au/nla.news-article117012578,http://trove.nla.gov.au/newspaper/page/9938947
184677080,"LONDON AIR SERVICE Seven Days Trip SYDNEY, Monday.",904,The Inverell Times (NSW : 1899 - 1954),1,1935-01-21,Article,51,N,0,http://nla.gov.au/nla.news-article184677080,http://trove.nla.gov.au/newspaper/page/21107148
79823858,SYDNEY-LONDON VIA U.S. IN FOUR DAYS,275,"The Daily News (Perth, WA : 1882 - 1950)",17 S,1949-04-02,Article,100,N,0,http://nla.gov.au/nla.news-article79823858,http://trove.nla.gov.au/newspaper/page/7785034
163183942,"ONLY 86 DAYS Barque Goes To London SYDNEY, Thursday.",651,The Newcastle Sun (NSW : 1918 - 1954),5,1923-11-22,Article,55,N,0,http://nla.gov.au/nla.news-article163183942,http://trove.nla.gov.au/newspaper/page/16030818
163326976,Sydney to London in Thirty Days,698,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),1164,1894-06-09,Article,63,N,0,http://nla.gov.au/nla.news-article163326976,http://trove.nla.gov.au/newspaper/page/16636134
179884116,"BROUGHT NEARER. TWENTY-SIX DAYS TO LONDON. SYDNEY, Friday.",893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",6 S,1913-04-18,Article,27,N,0,http://nla.gov.au/nla.news-article179884116,http://trove.nla.gov.au/newspaper/page/20813227
36365684,SYDNEY-LONDON IN 17 DAYS. Air-Sea Voyage.,44,"The Advertiser (Adelaide, SA : 1931 - 1954)",2,1949-05-07,Article,86,N,0,http://nla.gov.au/nla.news-article36365684,http://trove.nla.gov.au/newspaper/page/2654556
87248517,Sydney to London in 24 Days.,345,Bunbury Herald (WA : 1892 - 1919),3,1915-08-24,Article,122,N,0,http://nla.gov.au/nla.news-article87248517,http://trove.nla.gov.au/newspaper/page/8887938
102348667,LONDON TO SYDNEY IN THREE DAYS,463,The Burrowa News (NSW : 1874 - 1951),9,1933-11-03,Article,349,N,0,http://nla.gov.au/nla.news-article102348667,http://trove.nla.gov.au/newspaper/page/10955955
200995411,LONDON TO SYDNEY IN FIVE DAYS.,971,"The South Eastern Times (Millicent, SA : 1906 - 1954)",3,1926-02-12,Article,133,N,0,http://nla.gov.au/nla.news-article200995411,http://trove.nla.gov.au/newspaper/page/22505251
195485206,"""LONDON TO SYDNEY IN THREE DAYS""",1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",5,1938-07-30,Article,98,N,0,http://nla.gov.au/nla.news-article195485206,http://trove.nla.gov.au/newspaper/page/21611166
229133211,"SYDNEY TO ENGLAND IN 3 DAYS LONDON, Sunday.",1180,"The Sun (Sydney, NSW : 1910 - 1954)",5 S,1938-07-18,Article,104,N,0,http://nla.gov.au/nla.news-article229133211,http://trove.nla.gov.au/newspaper/page/24552282
177881772,Airship Service Sydney to London Twelve Days' Journey,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2,1922-09-11,Article,64,N,0,http://nla.gov.au/nla.news-article177881772,http://trove.nla.gov.au/newspaper/page/19642412
170130357,LONDON TO SYDNEY IN TWENTY-NINE DAYS.,834,Darling Downs Gazette (Qld. : 1881 - 1922),2,1897-10-04,Article,119,N,0,http://nla.gov.au/nla.news-article170130357,http://trove.nla.gov.au/newspaper/page/19623199
133455602,"SYDNEY TO LONDON IN FOUR DAYS. VANCOUVER, Tuesday.",652,"The North Western Courier (Narrabri, NSW : 1913 - 1955)",2,1919-01-09,Article,61,N,0,http://nla.gov.au/nla.news-article133455602,http://trove.nla.gov.au/newspaper/page/15307923
188072155,"Twelve Days to London. BIG AIRSHIP PROJECT. Sydney, Tuesday.",983,The Armidale Chronicle (NSW : 1894 - 1929),4,1927-06-01,Article,60,N,0,http://nla.gov.au/nla.news-article188072155,http://trove.nla.gov.au/newspaper/page/21549843
70310355,London To Sydney IN ELEVEN DAYS,187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",26,1934-04-05,Article,582,N,0,http://nla.gov.au/nla.news-article70310355,http://trove.nla.gov.au/newspaper/page/6895556
2375810,SCOTT RETURNING London in 12½ Days SYDNEY. Tuesday.,11,The Canberra Times (ACT : 1926 - 1995),1,1931-05-20,Article,47,N,0,http://nla.gov.au/nla.news-article2375810,http://trove.nla.gov.au/newspaper/page/647890
118755767,London to Sydney in Thirteen Days,508,"Evening News (Sydney, NSW : 1869 - 1931)",10,1930-10-22,Article,52,Y,0,http://nla.gov.au/nla.news-article118755767,http://trove.nla.gov.au/newspaper/page/12319097
205592991,"Tokio-Sydney in Five Days LONDON, November 29.",809,"The Age (Melbourne, Vic. : 1854 - 1954)",9,1939-11-30,Article,47,N,0,http://nla.gov.au/nla.news-article205592991,http://trove.nla.gov.au/newspaper/page/19412244
62172107,"SYDNEY TO SAIGON. Two Days Flight. LONDON, August 11.",97,Townsville Daily Bulletin (Qld. : 1907 - 1954),7,1938-08-12,Article,60,N,0,http://nla.gov.au/nla.news-article62172107,http://trove.nla.gov.au/newspaper/page/5550940
162823277,London to Sydney in 28 days.,698,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),98,1885-07-11,Article,192,N,0,http://nla.gov.au/nla.news-article162823277,http://trove.nla.gov.au/newspaper/page/16641452
51048117,SYDNEY TO LONDON IN 25 DAYS.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",4 S,1919-08-13,Article,91,N,0,http://nla.gov.au/nla.news-article51048117,http://trove.nla.gov.au/newspaper/page/3120628
165250186,LONDON TO SYDNEY IN 12 DAYS.,558,Geelong Advertiser (Vic. : 1859 - 1929),3,1919-03-22,Article,134,N,0,http://nla.gov.au/nla.news-article165250186,http://trove.nla.gov.au/newspaper/page/19562529
234033391,London to Sydney. MAIL EVERY TWELVE DAYS.,1219,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),4,1919-03-26,Article,188,N,0,http://nla.gov.au/nla.news-article234033391,http://trove.nla.gov.au/newspaper/page/25278979
170075522,LONDON TO SYDNEY IN FOUR DAYS PROBABLE,833,Cloncurry Advocate (Qld. : 1931 - 1953),9,1936-10-10,Article,463,N,0,http://nla.gov.au/nla.news-article170075522,http://trove.nla.gov.au/newspaper/page/20051289
155926107,In 14 Days LONDON TO SYDNEY HINKLER'S HOPE,648,Mudgee Guardian and North-Western Representative (NSW : 1890 - 1954),22,1927-03-07,Article,118,N,0,http://nla.gov.au/nla.news-article155926107,http://trove.nla.gov.au/newspaper/page/17218967
2614539,"FOUR DAYS FLIGHT TO LONDON SYDNEY, Wednesday.",11,The Canberra Times (ACT : 1926 - 1995),4,1945-02-01,Article,101,N,0,http://nla.gov.au/nla.news-article2614539,http://trove.nla.gov.au/newspaper/page/686446
134712494,"IN DAYS OF OLD SYDNEY'S MANNERS LONDON, Monday.",356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),5,1929-01-29,Article,65,N,0,http://nla.gov.au/nla.news-article134712494,http://trove.nla.gov.au/newspaper/page/10105745
29782895,SYDNEY TO LONDON IN 13 DAYS,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",7,1928-09-10,Article,61,Y,0,http://nla.gov.au/nla.news-article29782895,http://trove.nla.gov.au/newspaper/page/1800227
244079575,SYDNEY TO LONDON IN 13 DAYS,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",1,1928-09-04,Article,61,Y,0,http://nla.gov.au/nla.news-article244079575,http://trove.nla.gov.au/newspaper/page/26543163
82600377,From Sydney to London in 28 Days.,281,Singleton Argus (NSW : 1880 - 1954),2,1885-01-14,Article,311,N,0,http://nla.gov.au/nla.news-article82600377,http://trove.nla.gov.au/newspaper/page/7858523
10283216,"SYDNEY TO LONDON, IN 26 DAYS.",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",4,1913-04-30,Article,251,N,0,http://nla.gov.au/nla.news-article10283216,http://trove.nla.gov.au/newspaper/page/882994
228346354,London to Sydney MAILS IN SEVEN DAYS.,1183,Dubbo Dispatch and Wellington Independent (NSW : 1887 - 1932),2,1919-12-23,Article,653,N,0,http://nla.gov.au/nla.news-article228346354,http://trove.nla.gov.au/newspaper/page/24919185
171302422,STRATOSPHERE TRAVEL. SYDNEY TO LONDON IN TWO DAYS.,877,"The Manning River Times and Advocate for the Northern Coast Districts of New South Wales (Taree, NSW : 1898 - 1954)",3,1938-08-10,Article,137,N,0,http://nla.gov.au/nla.news-article171302422,http://trove.nla.gov.au/newspaper/page/20488354
193823323,London To Sydney In 3½ Days,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",1,1945-02-01,Article,113,N,0,http://nla.gov.au/nla.news-article193823323,http://trove.nla.gov.au/newspaper/page/21758138
155867264,Sydney to London in 26 Days.,820,Wickepin Argus (WA : 1910 - 1934),3,1913-03-13,Article,142,N,0,http://nla.gov.au/nla.news-article155867264,http://trove.nla.gov.au/newspaper/page/18578500
209163212,Sydney to London in 26 Days.,1081,Narrogin Observer and Williams District Representative (WA : 1905 - 1918),5,1913-03-15,Article,147,N,0,http://nla.gov.au/nla.news-article209163212,http://trove.nla.gov.au/newspaper/page/22795686
70107361,SYDNEY TO LONDON IN 26 DAYS.,175,The Albany Advertiser (WA : 1897 - 1954),2,1913-03-08,Article,156,N,0,http://nla.gov.au/nla.news-article70107361,http://trove.nla.gov.au/newspaper/page/6299348
109806597,LONDON TO SYDNEY IN 27 DAYS.,445,"The Border Morning Mail and Riverina Times (Albury, NSW : 1903 - 1920)",4,1910-05-27,Article,124,N,0,http://nla.gov.au/nla.news-article109806597,http://trove.nla.gov.au/newspaper/page/11988465
96063856,"LONDON BOUND. SOUTHERN CROSS LEAVES. Thirteen Days' Project. SYDNEY, Saturday.",347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,1929-04-01,Article,102,N,0,http://nla.gov.au/nla.news-article96063856,http://trove.nla.gov.au/newspaper/page/9204336
209909105,"PROTRACTED VOYAGE, 145 DAYS FROM LONDON. Sydney, August 25.",1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",4 S,1910-08-26,Article,96,N,0,http://nla.gov.au/nla.news-article209909105,http://trove.nla.gov.au/newspaper/page/23045423
69123863,FROM LONDON TO SYDNEY IN TWENTY-SEVEN DAYS.,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",32,1910-06-04,Article,25,N,0,http://nla.gov.au/nla.news-article69123863,http://trove.nla.gov.au/newspaper/page/6836795
151387927,LONDON TO SYDNEY IN THREE DAYS,731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",1,1944-05-12,Article,163,N,0,http://nla.gov.au/nla.news-article151387927,http://trove.nla.gov.au/newspaper/page/17946348
80951963,BIG AIR SCHEME LONDON IP SYDNEY IN 5½ DAYS.,281,Singleton Argus (NSW : 1880 - 1954),5,1924-05-10,Article,145,N,0,http://nla.gov.au/nla.news-article80951963,http://trove.nla.gov.au/newspaper/page/7859672
119235868,LONDON TO SYDNEY IN FIVE DAYS.,485,The Braidwood Review and District Advocate (NSW : 1915 - 1954),5,1918-06-18,Article,115,N,0,http://nla.gov.au/nla.news-article119235868,http://trove.nla.gov.au/newspaper/page/13279946
217806444,Sydney to London in 18 Days.,902,Glen Innes Examiner and General Advertiser (NSW : 1874 - 1908),3,1891-05-19,Article,135,N,0,http://nla.gov.au/nla.news-article217806444,http://trove.nla.gov.au/newspaper/page/23889841
198834532,"SYDNEY TO SAIGON IN TWO DAYS LONDON, Thursday.",943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",9,1938-08-12,Article,64,N,0,http://nla.gov.au/nla.news-article198834532,http://trove.nla.gov.au/newspaper/page/21941993
66663430,Sydney to London in 26 days.,173,Geraldton Guardian (WA : 1906 - 1928),4,1913-04-01,Article,143,N,0,http://nla.gov.au/nla.news-article66663430,http://trove.nla.gov.au/newspaper/page/6490990
61524693,Sydney to London in 20 Days.,64,"Clarence and Richmond Examiner (Grafton, NSW : 1889 - 1915)",6,1910-07-30,Article,271,N,0,http://nla.gov.au/nla.news-article61524693,http://trove.nla.gov.au/newspaper/page/5427947
5222957,"PROTRACTED VOYAGE. 145 DAYS FROM LONDON. Sydney, August 25.",34,"The Advertiser (Adelaide, SA : 1889 - 1931)",7,1910-08-26,Article,98,N,0,http://nla.gov.au/nla.news-article5222957,http://trove.nla.gov.au/newspaper/page/946592
152902026,"SYDNEY TO LONDON, IN 26 DAYS.",742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",6,1913-04-26,Article,236,N,0,http://nla.gov.au/nla.news-article152902026,http://trove.nla.gov.au/newspaper/page/18553828
84025441,SYDNEY TO LONDON IN IS DAYS.,270,Zeehan and Dundas Herald (Tas. : 1890 - 1922),4,1913-04-30,Article,238,N,0,http://nla.gov.au/nla.news-article84025441,http://trove.nla.gov.au/newspaper/page/8339863
225345365,"Sydney-Side Surgeon in Early Days LONDON, Monday.",1180,"The Sun (Sydney, NSW : 1910 - 1954)",1,1930-12-16,Article,139,Y,0,http://nla.gov.au/nla.news-article225345365,http://trove.nla.gov.au/newspaper/page/24503366
51950788,"SEVEN DAYS TO LONDON Air Transport Development SYDNEY, Tuesday.",68,"Examiner (Launceston, Tas. : 1900 - 1954)",7 S,1935-08-21,Article,495,N,0,http://nla.gov.au/nla.news-article51950788,http://trove.nla.gov.au/newspaper/page/3425477
178567147,Giant Planes London to Sydney in Three Days,903,Glen Innes Examiner (NSW : 1908 - 1954),4,1941-10-23,Article,152,N,0,http://nla.gov.au/nla.news-article178567147,http://trove.nla.gov.au/newspaper/page/20791819
118757573,"CONVICT DAYS Doctor's Story Secured FOR SYDNEY LONDON, Monday.",508,"Evening News (Sydney, NSW : 1869 - 1931)",1,1930-12-16,Article,127,Y,0,http://nla.gov.au/nla.news-article118757573,http://trove.nla.gov.au/newspaper/page/12319582
128146385,SYDNEY TO LONDON IN TEN DAYS.,505,"Sunday Times (Sydney, NSW : 1895 - 1930)",7,1924-10-26,Article,247,Y,0,http://nla.gov.au/nla.news-article128146385,http://trove.nla.gov.au/newspaper/page/13784760
75115584,London to Sydney in Four Days,254,"Northern Times (Carnarvon, WA : 1905 - 1954)",4,1936-09-16,Article,449,N,0,http://nla.gov.au/nla.news-article75115584,http://trove.nla.gov.au/newspaper/page/7359257
193106678,AVIATION. LONDON TO SYDNEY IN FOUR DAYS.,899,Bowen Independent (Qld. : 1911 - 1954),7,1936-09-11,Article,449,N,0,http://nla.gov.au/nla.news-article193106678,http://trove.nla.gov.au/newspaper/page/20876552
62984972,LONDON TO SYDNEY. In Four Days Probable.,108,Gippsland Times (Vic. : 1861 - 1954),4,1936-09-07,Article,483,N,0,http://nla.gov.au/nla.news-article62984972,http://trove.nla.gov.au/newspaper/page/6047461
115937007,AIR LINERS London to Sydney TEN DAYS' TRIP,451,"The Farmer and Settler (Sydney, NSW : 1906 - 1955)",3,1924-11-07,Article,136,N,0,http://nla.gov.au/nla.news-article115937007,http://trove.nla.gov.au/newspaper/page/11745794
107650921,LONDON TO SYDNEY IN TEN DAYS. AUCKLAND.,469,The Muswellbrook Chronicle (NSW : 1898 - 1955),4,1924-08-22,Article,311,N,0,http://nla.gov.au/nla.news-article107650921,http://trove.nla.gov.au/newspaper/page/11563006
16501865,TEN DAYS. Sydney to London. ANOTHER VENTURE.,35,The Sydney Morning Herald (NSW : 1842 - 1954),11,1928-10-16,Article,1289,N,0,http://nla.gov.au/nla.news-article16501865,http://trove.nla.gov.au/newspaper/page/1199902
92321525,BIG AIR MAIL PLANS London-Sydney In Seven Days,291,"Chronicle (Adelaide, SA : 1895 - 1954)",44,1935-08-22,Article,179,N,0,http://nla.gov.au/nla.news-article92321525,http://trove.nla.gov.au/newspaper/page/8648552
152892028,SYDNEY TO LONDON IN 26 DAYS.,742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",4,1913-05-01,Article,241,N,0,http://nla.gov.au/nla.news-article152892028,http://trove.nla.gov.au/newspaper/page/18553862
233818613,LONDON TO SYDNEY IN 11 DAYS.,1219,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),6,1926-03-06,Article,148,N,0,http://nla.gov.au/nla.news-article233818613,http://trove.nla.gov.au/newspaper/page/25265078
180509288,LONDON TO SYDNEY. ELEVEN DAYS' FLIGHT. LIEUT HINKLER'S PLAN.,903,Glen Innes Examiner (NSW : 1908 - 1954),2,1919-06-12,Article,466,N,0,http://nla.gov.au/nla.news-article180509288,http://trove.nla.gov.au/newspaper/page/20781346
79721435,LONDON TO SYDNEY IN FOUR DAYS PROBABLE.—,267,"The Western Champion (Barcaldine, Qld. : 1922 - 1937)",14,1936-09-12,Article,460,N,0,http://nla.gov.au/nla.news-article79721435,http://trove.nla.gov.au/newspaper/page/7681603
